well,depth_m,latitude,longitude,bhtcorrected_temp_C,thermal_gradient_K_m,k_W_mK,optMdot,lcoe_b_USD,lcoe_g_USD,power_MW,error
101,3750.21,32.46067,-94.52658,150.69,0.03461,2.38,331.96806069899907,130.48545697815658,178.6289145501534,7.947947714274624,
102,3380.32,32.44221,-94.59217,150.67,0.038369999999999994,2.34,331.99972449899917,126.89273770724499,169.78858135910755,7.962334847965786,
103,3690.09,32.32665,-94.61129,150.64,0.0351,2.36,331.99972449899917,129.9892425946508,177.31358523981788,7.941281799275188,
104,3358.92,32.38988,-94.59916,150.62,0.038579999999999996,2.34,331.96806069899907,126.76103357374186,169.4004714989686,7.956012630734943,
105,3647.6,32.1523,-95.1004,150.6,0.0354,2.05,333.0740025989992,130.27614210266077,177.28479555865607,7.892722573761714,
106,3658.2,32.1446,-95.1043,150.6,0.0353,2.05,333.0740025989992,130.36686650561222,177.52103498003578,7.893649413842894,
107,3380.95,32.51575,-94.83413,150.11,0.03818,2.35,331.7782101989992,127.80279897055621,171.19037979201067,7.8736636805170885,
108,3696.3,32.6803,-94.9829,150.1,0.035,2.07,332.8156206989992,131.33385534964646,179.3839470252439,7.835954894750681,
109,3753.7,32.1329,-95.0455,150.1,0.0343,2.05,332.86933449899925,132.01532433450888,180.96230515213603,7.825603719407599,
110,3672.6,32.1481,-95.1071,150.1,0.035,2.05,332.7572763989993,131.54557341314438,179.4988736202419,7.795937454635882,
111,3660.4,32.15,-95.0982,150.0,0.0351,2.05,332.7256125989992,131.52674776202272,179.3602435583971,7.786722069884278,
