well,depth_m,latitude,longitude,bhtcorrected_temp_C,thermal_gradient_K_m,k_W_mK,optMdot,lcoe_b_USD,lcoe_g_USD,power_MW,error
24,3672.6,32.6547,-94.9475,146.8,0.0343,2.07,218.6902682990001,197.33542445286446,282.1092539326233,4.409862471143538,
25,3447.6,32.9672,-93.2172,146.4,0.0368,2.12,217.2941063990001,195.7058399350793,276.2851284291802,4.329453968801652,
26,3288.0,32.52506,-94.82652,146.0,0.038009999999999995,2.36,217.8082682990001,192.5378267229587,268.74223677999555,4.351879065925137,
27,3900.0,33.0461,-94.7991,145.8,0.0325,2.16,219.54506069900012,200.37838139341972,290.32308045741865,4.446025994601928,
28,3597.6,32.6354,-95.0111,145.0,0.0345,2.07,214.93655449900012,203.04747270920083,290.68463642421693,4.169766850713273,
29,3346.32,32.51365,-94.54443,144.47,0.036950000000000004,2.35,214.53445069900013,199.7408067478735,281.44130278981305,4.13562374470154,
30,3659.1,32.6517,-94.9636,143.9,0.033600000000000005,2.07,212.1714382990001,209.80958436033686,303.0200699808632,3.9943980478699013,
31,3809.1,32.5627,-95.0627,143.5,0.032600000000000004,2.11,215.32384069900013,206.74140561996856,299.93561555965715,4.178190161440763,
32,3924.7,33.0227,-94.5413,143.5,0.0317,2.15,214.14716449900013,211.72169398029754,310.10936240664336,4.093762844786729,
33,3813.7,32.5272,-95.0452,143.5,0.0325,2.11,214.8976582990001,207.66458344839972,301.58192833041875,4.151650841116118,
34,3319.0,32.57005,-94.81108,143.0,0.036770000000000004,2.35,211.2746206990001,205.51658393990016,290.62901045960143,3.9353589246378307,
35,3272.0,32.5682,-94.82735,143.0,0.0373,2.36,211.3477825990001,204.46211167687554,288.171746304402,3.941327130079752,
36,3293.0,32.5704,-94.73786,143.0,0.037079999999999995,2.35,211.3283344990001,204.87816292593058,289.18132189138686,3.9401384671482407,
37,3321.0,32.57126,-94.81896,143.0,0.03675,2.36,211.3283344990001,205.49311614651145,290.6139311215945,3.9374902183443243,
38,3315.0,32.51734,-94.78006,143.0,0.0368,2.35,211.2894382990001,205.43254254123946,290.42585766813295,3.9358304623721,
39,3318.0,32.51518,-94.86287,143.0,0.03676,2.36,211.36723069900012,205.38587994005152,290.3865540279499,3.9392717771826065,
40,3325.0,32.57938,-94.81753,143.0,0.03671,2.35,211.3088863990001,205.59474870948807,290.84522412858223,3.936534339833666,
41,3271.0,32.56448,-94.82687,143.0,0.03731,2.36,211.3283344990001,204.4569111958905,288.15143700324904,3.9407667635732966,
42,3894.71,32.55017,-94.82634,142.4,0.03118,2.36,210.0908863990001,220.5748956286139,324.8327455581665,3.8297457809765585,
43,3404.88,32.57065,-94.78294,142.39,0.03567,2.34,209.89345069900014,210.03505725022887,299.4707262694511,3.8487152649380927,
44,3348.21,32.50963,-94.54977,142.26,0.03626,2.35,209.6109901990001,209.41028962236908,297.56529225446724,3.8351307437680027,
45,3341.6,32.51376,-94.54929,142.24,0.03633,2.35,209.5767244990001,209.3427414999167,297.3516698883981,3.8334141618878497,
46,3617.7,33.0401,-93.2553,142.2,0.0341,2.13,209.5961725990001,214.29581809208125,310.027103541327,3.840676319032073,
47,3257.0,32.51933,-94.79174,142.0,0.037149999999999996,2.36,209.08461259900014,208.59257768557694,294.8077541304213,3.8082852689303603,
48,3321.0,32.56415,-94.80567,142.0,0.03645,2.35,209.05810639900014,209.9550041376199,298.06072769866023,3.804093114446567,
49,3256.0,32.58465,-94.79762,142.0,0.03719,2.36,209.11887829900013,208.51124895780106,294.6561905995322,3.8101572615486194,
