well,depth_m,latitude,longitude,bhtcorrected_temp_C,thermal_gradient_K_m,k_W_mK,optMdot,lcoe_b_USD,lcoe_g_USD,power_MW,error
32,3428.8,32.4382,-94.58102,165.78,0.04224,2.35,566.5439444989989,144.5331619144392,175.0530651853786,8.27164736592823,
33,3811.6,32.39271,-94.7845,165.72,0.03793,2.35,529.7887825989989,177.7708100878386,220.93594105613624,5.848467775641885,
34,3906.1,30.9552,-93.9005,164.7,0.0366,1.93,517.299724498999,191.2195991570074,239.85447251563346,5.190717278894171,
35,4416.5,32.4697,-95.2691,162.4,0.032,2.07,449.584944498999,257.12362515295854,337.61195054143474,3.1364781945829168,
36,3970.7,31.8179,-94.7663,161.9,0.0356,2.02,503.0486125989989,200.76133603863246,253.89168928802002,4.751518897577824,
37,3595.1,32.6775,-94.9812,161.1,0.0394,2.12,541.555210198999,166.0182381758971,204.5821798226907,6.546267490279745,
38,3053.56,32.3483,-94.82097,160.74,0.045689999999999995,2.32,590.6902306989989,125.01128359941315,148.81995693923048,10.603273601022385,
39,3989.46,32.35129,-94.69189,160.71,0.03498,2.37,493.36516449899904,209.78156529768265,267.0226466506774,4.410291901067352,
40,3757.3,32.1491,-95.1434,160.7,0.037,2.05,521.5403925989989,186.67812453407257,233.43272645736184,5.39946587319142,
41,4405.5,30.6826,-94.6836,160.2,0.0313,1.97,444.943944498999,262.5908648150242,345.9697538629641,3.027743357845658,
42,3902.1,30.8359,-94.9089,159.7,0.0352,1.98,501.3894382989991,202.41664237256182,256.28043839533007,4.686819276397445,
43,3416.8,30.8519,-94.3535,159.6,0.0404,1.93,554.6802763989989,155.59942389392296,190.11727021458046,7.313604538194203,
44,3655.5,32.1901,-95.1436,159.5,0.0378,2.06,529.586716398999,178.77279706844604,222.28832871802328,5.801374082531825,
45,3419.67,32.37636,-94.82854,159.09,0.04032,2.35,551.3551725989988,157.05977476120384,192.2086892141275,7.182295141363937,
46,2791.2,31.8001,-94.7995,158.4,0.0489,2.02,609.2894382989989,111.2517948188697,130.65519506147598,13.010599912540949,
47,3514.0,32.5311,-94.62969,158.0,0.039020000000000006,2.35,537.9860606989989,168.5099534613238,208.09681276568182,6.377113060637746,
48,3902.89,32.44229,-94.67079,157.96,0.03509,2.38,494.174002598999,209.00079494675535,265.882614552653,4.4381470081044245,
49,3874.7,31.8179,-94.7663,156.9,0.0352,2.02,498.03717259899895,205.59826019064124,260.8996397192213,4.564983363009652,
50,3921.15,32.48026,-94.61828,156.29,0.03452,2.39,486.200840698999,217.01854955124506,277.6076254765109,4.166590654243297,
51,3511.91,32.46356,-94.66045,155.95,0.03843,2.35,533.8714382989989,173.79343794354133,215.3680275473152,6.072215742967544,
52,3981.7,30.759,-95.2264,155.8,0.0337,1.95,483.78671639899903,219.79115683234517,281.65846586560303,4.080505220677068,
53,4023.2,30.7107,-93.6123,155.8,0.0334,1.95,472.09345069899894,231.9053614612986,299.61529540008854,3.7284023600977987,
54,4355.5,30.7504,-94.8177,155.8,0.030600000000000002,1.97,434.04778259899916,275.9444859653028,366.5329742454453,2.7867765793679617,
55,3852.21,32.48669,-94.58851,155.73,0.035,2.38,492.364048298999,210.77976103981615,268.4783624293465,4.375320569646571,
56,3861.65,32.44219,-94.6713,155.18,0.03474,2.38,489.567268298999,213.57963278031596,272.57000819482795,4.279509593311493,
57,3867.95,32.40765,-94.77327,155.18,0.03465,2.36,488.8997244989989,214.27822756003084,273.5902596024385,4.256301273221435,
58,3990.09,32.45883,-94.59313,155.16,0.03364,2.39,474.100840698999,229.73976999441948,296.3903433637944,3.787662502172081,
59,3716.5,32.1937,-95.1323,155.1,0.0359,2.06,509.70406069899906,198.57828828853172,250.3793936601836,4.873445763140091,
60,3354.82,32.4292,-94.59324,155.05,0.03997,2.34,547.374658298999,160.4622757197003,196.9067029754552,6.9269816130691435,
61,3302.25,32.4312,-94.57432,154.91,0.04056,2.34,552.627060698999,156.01851105042667,190.77231306168622,7.2639499246057015,
62,3958.92,32.45876,-94.6002,154.61,0.03376,2.39,475.81355449899905,227.92165200939206,293.6899689647259,3.8384725227331,
63,3274.7,32.7832,-93.4002,154.3,0.0412,2.1,553.0291644989991,156.38196515694563,191.23058917332804,7.244184946320209,
64,3816.8,30.5985,-94.1747,154.1,0.0346,1.96,491.52094449899903,211.99975660307422,270.22773780813276,4.335542333339884,
65,3809.08,32.4743,-94.64668,154.05,0.03494,2.37,491.84988639899905,211.28662248591016,269.2189174630294,4.357670926020746,
66,3788.7,32.1385,-95.14,154.0,0.0349,2.05,493.659840698999,209.79109846237466,267.0110489715579,4.411920584568398,
67,3659.5,32.2083,-95.1238,153.9,0.0362,2.06,513.0291644989989,195.18048187303373,245.52196547922637,5.014748462208531,
68,3415.89,32.42289,-94.66508,153.53,0.03879,2.34,537.3403925989988,170.46789247900378,210.72809627196395,6.2704570199814285,
69,4450.3,30.6938,-94.6943,153.5,0.0295,1.97,414.2330025989991,302.11821725511004,407.48116260217773,2.396002471911499,
70,3384.1,32.44578,-94.64038,153.46,0.03914,2.34,539.6256125989989,167.1200213704255,206.15492990540557,6.467284975785816,
71,3705.83,32.38811,-94.54873,153.43,0.03574,2.37,502.200878298999,201.1386328211823,254.4731644739111,4.733328852369025,
72,3340.34,32.31925,-94.67123,153.35,0.03957,2.35,544.4244963989989,162.96420952815095,200.3751855921727,6.7480163326246885,
73,3640.9,32.1556,-95.0971,153.3,0.0362,2.05,513.0097163989989,195.2205549093278,245.57762373528712,5.013196426741007,
74,3720.7,32.163,-95.1303,152.9,0.0353,2.05,498.33445069899886,205.27230650438173,260.4293937124521,4.5769254737315554,
75,3664.6,30.9293,-94.3075,152.8,0.0357,1.97,506.0111644989989,199.13578610469443,251.43760792282734,4.826789368394937,
76,3365.53,32.41775,-94.62677,152.3,0.039009999999999996,2.34,538.4587244989989,168.1162047983126,207.5459131277065,6.402529671041337,
77,3673.8,32.1582,-95.1006,152.3,0.0356,2.05,502.09345069899894,201.63259118087595,255.15504756094376,4.716709481844048,
78,3628.4,32.2002,-95.1292,152.2,0.036,2.06,510.82239259899904,197.43479690857333,248.74232481838632,4.920328220513765,
79,3749.0,32.33389,-94.67531,152.0,0.0349,2.36,492.290886398999,210.85855320286336,268.5929863718932,4.372605110027661,
80,3447.69,32.37545,-94.68249,151.93,0.037939999999999995,2.34,529.6767244989989,177.8975947773714,221.11268285265362,5.841706883940014,
81,3828.4,32.1917,-95.0995,151.9,0.0341,2.06,482.402944498999,221.06764878996097,283.55249121423424,4.040177868823144,
82,3413.69,32.41122,-94.60641,151.86,0.038329999999999996,2.34,533.0088863989988,174.66085627733779,216.57845987131753,6.022526477055271,
83,3889.04,32.44297,-94.5332,151.85,0.03367,2.39,474.356620698999,229.46401217251153,295.98085253786473,3.795277648680145,
84,3594.8,32.1939,-95.063,151.7,0.0362,2.05,513.0097163989989,195.2205549093278,245.57762373528712,5.013196426741007,
85,3566.8,30.5361,-94.4729,151.6,0.0363,1.96,517.411782598999,191.0159967999639,239.5718376293263,5.19916601561125,
86,3503.2,32.348,-94.2837,151.5,0.0373,2.05,522.5680606989989,185.6538342156952,231.983560451968,5.448982716021327,
87,3504.9,30.5052,-94.7635,151.5,0.0371,1.92,526.8191725989989,181.90357852677775,226.66135408976436,5.640358000906082,
88,3207.3,30.5526,-95.017,151.3,0.040100000000000004,1.97,555.0040606989988,155.209337263163,189.58787850830348,7.343239950157431,
89,3852.4,30.8531,-94.927,151.3,0.0335,1.98,478.815002598999,224.9041424212828,289.20860440121714,3.925853194732042,
90,3917.7,30.8278,-94.3905,151.3,0.033,1.97,469.256002598999,234.94485322872814,304.14938853198845,3.6478805383663473,
91,3879.28,32.53559,-94.82366,151.29,0.03359,2.36,473.6014963989991,230.25650489878888,297.16056643063155,3.77331169019235,
92,3876.76,32.43123,-94.52967,151.29,0.03363,2.39,473.84506069899896,230.01501983399197,296.7992659016744,3.780081267124061,
93,3755.25,32.58534,-94.69041,151.24,0.03472,2.37,488.374002598999,214.79992187414615,274.3551513277564,4.238920407419344,
94,3384.1,32.42725,-94.77383,151.23,0.038450000000000005,2.35,534.497658298999,173.1838364273127,214.51679503172312,6.107713699268378,
95,3690.72,32.45552,-94.60998,151.19,0.03529,2.37,496.366612598999,206.85546423856948,262.7583849430674,4.51586203937173,
96,3658.8,32.2266,-95.1193,151.1,0.0354,2.06,499.12384069899883,204.49201021666104,259.29801083226926,4.606245204244204,
97,3398.0,32.56314,-94.82131,151.0,0.038270000000000005,2.35,532.2513344989989,175.35316881013472,217.54976922592724,5.982706545358761,
98,3563.1,32.2028,-95.0816,151.0,0.0363,2.06,514.115658298999,194.069806131339,243.93855874656194,5.06228578539555,
99,3242.13,32.39758,-94.53929,150.85,0.040060000000000005,2.34,548.2029444989989,159.76530631742023,195.94205461428032,6.978235728316164,
100,3422.3,32.1226,-94.8708,150.7,0.0378,2.05,529.567268298999,178.8087601841085,222.33771020350352,5.79958573287357,
101,3750.21,32.46067,-94.52658,150.69,0.03461,2.38,487.097658298999,216.09340421828225,276.2512379381317,4.196458912983645,
102,3380.32,32.44221,-94.59217,150.67,0.038369999999999994,2.34,533.1941063989989,174.4782349774824,216.32330825139496,6.032965358835562,
103,3690.09,32.32665,-94.61129,150.64,0.0351,2.36,494.70761259899894,208.4900032054916,265.1371396341907,4.456533788203138,
104,3358.92,32.38988,-94.59916,150.62,0.038579999999999996,2.34,535.3867163989989,172.34304376185887,213.34212726968585,6.157451725750311,
105,3647.6,32.1523,-95.1004,150.6,0.0354,2.05,499.60616449899896,204.04843524787995,258.6524736414335,4.623282177042306,
106,3658.2,32.1446,-95.1043,150.6,0.0353,2.05,498.33445069899886,205.27230650438173,260.4293937124521,4.5769254737315554,
107,3380.95,32.51575,-94.83413,150.11,0.03818,2.35,531.6666125989989,175.9238473493918,218.3484783084414,5.950549758302607,
108,3696.3,32.6803,-94.9829,150.1,0.035,2.07,491.35517259899905,212.02675351261323,270.27936186594064,4.333709418953944,
109,3753.7,32.1329,-95.0455,150.1,0.0343,2.05,485.10971639899896,218.31402117889195,279.4965243802317,4.126177653579924,
110,3672.6,32.1481,-95.1071,150.1,0.035,2.05,494.46404829899905,209.02755946614428,265.8951925451323,4.4392541737899,
111,3660.4,32.15,-95.0982,150.0,0.0351,2.05,495.759840698999,207.76064978684857,264.04936337795107,4.48491111971965,
