well,depth_m,latitude,longitude,bhtcorrected_temp_C,thermal_gradient_K_m,k_W_mK,optMdot,lcoe_b_USD,lcoe_g_USD,power_MW,error
56,3861.65,32.44219,-94.6713,155.18,0.03474,2.38,598.4122806989999,193.96184019675587,239.3727666563757,5.559232043502421,
57,3867.95,32.40765,-94.77327,155.18,0.03465,2.36,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
58,3990.09,32.45883,-94.59313,155.16,0.03364,2.39,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
59,3716.5,32.1937,-95.1323,155.1,0.0359,2.06,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
60,3354.82,32.4292,-94.59324,155.05,0.03997,2.34,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
61,3302.25,32.4312,-94.57432,154.91,0.04056,2.34,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
62,3958.92,32.45876,-94.6002,154.61,0.03376,2.39,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
63,3274.7,32.7832,-93.4002,154.3,0.0412,2.1,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
64,3816.8,30.5985,-94.1747,154.1,0.0346,1.96,599.584326399,192.3309906522999,237.1533858102839,5.632226404002923,
65,3809.08,32.4743,-94.64668,154.05,0.03494,2.37,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
66,3788.7,32.1385,-95.14,154.0,0.0349,2.05,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
67,3659.5,32.2083,-95.1238,153.9,0.0362,2.06,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
68,3415.89,32.42289,-94.66508,153.53,0.03879,2.34,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
69,4450.3,30.6938,-94.6943,153.5,0.0295,1.97,520.3351063989995,277.6123794707187,359.54713659699394,3.081108510645641,
70,3384.1,32.44578,-94.64038,153.46,0.03914,2.34,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
71,3705.83,32.38811,-94.54873,153.43,0.03574,2.37,0.0,0.0,0.0,0.0,GenGeo::SemiAnalyticalWell:BelowSaturationPressure - Below saturation pressure of water at 500.0 m !
