well,depth_m,latitude,longitude,bhtcorrected_temp_C,thermal_gradient_K_m,k_W_mK,optMdot,lcoe_b_USD,lcoe_g_USD,power_MW,error
73,3640.9,32.1556,-95.0971,153.3,0.0362,2.05,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=    426.45 -  p=-7.15616e+08 -  with guess value    -201829 with error: The molar density of -201828.519106 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -715616428.8 - ""T"" - 426.4502276 - ""water"")"
74,3720.7,32.163,-95.1303,152.9,0.0353,2.05,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=    425.99 -  p=-7.14888e+08 -  with guess value    -201841 with error: The molar density of -201840.666660 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -714887750.3 - ""T"" - 425.9903541 - ""water"")"
75,3664.6,30.9293,-94.3075,152.8,0.0357,1.97,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   425.876 -  p=-7.18244e+08 -  with guess value    -202843 with error: The molar density of -202842.653331 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -718244137.1 - ""T"" - 425.876218 - ""water"")"
76,3365.53,32.41775,-94.62677,152.3,0.039009999999999996,2.34,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   425.124 -  p=-7.18456e+08 -  with guess value    -203262 with error: The molar density of -203261.827630 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -718456439.2 - ""T"" - 425.1235828 - ""water"")"
77,3673.8,32.1582,-95.1006,152.3,0.0356,2.05,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   425.437 -  p=-7.17145e+08 -  with guess value    -202741 with error: The molar density of -202741.420238 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -717145185.5 - ""T"" - 425.4369285 - ""water"")"
78,3628.4,32.2002,-95.1292,152.2,0.036,2.06,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   425.272 -  p=-7.18319e+08 -  with guess value    -203152 with error: The molar density of -203152.252380 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -718319396.2 - ""T"" - 425.2717493 - ""water"")"
79,3749.0,32.33389,-94.67531,152.0,0.0349,2.36,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   424.829 -  p=-7.10141e+08 -  with guess value    -201049 with error: The molar density of -201048.577326 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -710141099.8 - ""T"" - 424.8290692 - ""water"")"
80,3447.69,32.37545,-94.68249,151.93,0.037939999999999995,2.34,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   424.733 -  p=-7.17535e+08 -  with guess value    -203188 with error: The molar density of -203187.904122 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -717534964.4 - ""T"" - 424.732799 - ""water"")"
81,3828.4,32.1917,-95.0995,151.9,0.0341,2.06,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   425.198 -  p=-7.14148e+08 -  with guess value    -202008 with error: The molar density of -202007.539985 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -714147587.2 - ""T"" - 425.1977671 - ""water"")"
82,3413.69,32.41122,-94.60641,151.86,0.038329999999999996,2.34,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   424.674 -  p=-7.18352e+08 -  with guess value    -203448 with error: The molar density of -203447.681270 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -718352334.1 - ""T"" - 424.673679 - ""water"")"
83,3889.04,32.44297,-94.5332,151.85,0.03367,2.39,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   424.719 -  p=-7.06464e+08 -  with guess value    -200059 with error: The molar density of -200059.495404 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -706463603.3 - ""T"" - 424.7185258 - ""water"")"
84,3594.8,32.1939,-95.063,151.7,0.0362,2.05,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   424.781 -  p=-7.20327e+08 -  with guess value    -203955 with error: The molar density of -203955.194715 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -720327004.9 - ""T"" - 424.781415 - ""water"")"
85,3566.8,30.5361,-94.4729,151.6,0.0363,1.96,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   424.925 -  p=-7.2299e+08 -  with guess value    -204640 with error: The molar density of -204640.026891 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -722989717.7 - ""T"" - 424.9248389 - ""water"")"
86,3503.2,32.348,-94.2837,151.5,0.0373,2.05,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   424.819 -  p=-7.21758e+08 -  with guess value    -204342 with error: The molar density of -204342.243384 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -721757873.5 - ""T"" - 424.8190222 - ""water"")"
87,3504.9,30.5052,-94.7635,151.5,0.0371,1.92,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   425.762 -  p=-7.23461e+08 -  with guess value    -204371 with error: The molar density of -204370.975250 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -723461323.5 - ""T"" - 425.7617899 - ""water"")"
88,3207.3,30.5526,-95.017,151.3,0.040100000000000004,1.97,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   424.563 -  p=-7.31752e+08 -  with guess value    -207297 with error: The molar density of -207296.751059 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -731751765.5 - ""T"" - 424.5627281 - ""water"")"
89,3852.4,30.8531,-94.927,151.3,0.0335,1.98,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   424.605 -  p=-7.17403e+08 -  with guess value    -203212 with error: The molar density of -203211.603288 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -717403398.2 - ""T"" - 424.605396 - ""water"")"
90,3917.7,30.8278,-94.3905,151.3,0.033,1.97,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   424.434 -  p=-7.1621e+08 -  with guess value    -202955 with error: The molar density of -202955.492086 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -716210185.4 - ""T"" - 424.4340979 - ""water"")"
91,3879.28,32.53559,-94.82366,151.29,0.03359,2.36,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   424.149 -  p=-7.08651e+08 -  with guess value    -200948 with error: The molar density of -200948.269067 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -708650546.1 - ""T"" - 424.1489911 - ""water"")"
92,3876.76,32.43123,-94.52967,151.29,0.03363,2.39,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   424.161 -  p=-7.08093e+08 -  with guess value    -200784 with error: The molar density of -200784.235400 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -708092884.6 - ""T"" - 424.1614558 - ""water"")"
93,3755.25,32.58534,-94.69041,151.24,0.03472,2.37,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   424.082 -  p=-7.1128e+08 -  with guess value    -201726 with error: The molar density of -201726.100053 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -711280414.2 - ""T"" - 424.0815119 - ""water"")"
94,3384.1,32.42725,-94.77383,151.23,0.038450000000000005,2.35,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   424.055 -  p=-7.20406e+08 -  with guess value    -204327 with error: The molar density of -204326.929386 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -720405547.3 - ""T"" - 424.0548373 - ""water"")"
95,3690.72,32.45552,-94.60998,151.19,0.03529,2.37,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   424.044 -  p=-7.12945e+08 -  with guess value    -202216 with error: The molar density of -202216.210145 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -712944643 - ""T"" - 424.0435144 - ""water"")"
96,3658.8,32.2266,-95.1193,151.1,0.0354,2.06,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   424.071 -  p=-7.20264e+08 -  with guess value    -204279 with error: The molar density of -204278.939044 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -720263580.8 - ""T"" - 424.0708727 - ""water"")"
97,3398.0,32.56314,-94.82131,151.0,0.038270000000000005,2.35,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   423.829 -  p=-7.20452e+08 -  with guess value    -204449 with error: The molar density of -204449.182134 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -720452348.6 - ""T"" - 423.8288011 - ""water"")"
98,3563.1,32.2028,-95.0816,151.0,0.0363,2.06,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=    423.99 -  p=-7.22611e+08 -  with guess value    -204984 with error: The molar density of -204983.797988 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -722610816.3 - ""T"" - 423.9898931 - ""water"")"
99,3242.13,32.39758,-94.53929,150.85,0.040060000000000005,2.34,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   423.667 -  p=-7.24571e+08 -  with guess value    -205697 with error: The molar density of -205696.807838 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -724571257.7 - ""T"" - 423.6665071 - ""water"")"
100,3422.3,32.1226,-94.8708,150.7,0.0378,2.05,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   424.013 -  p=-7.25786e+08 -  with guess value    -205873 with error: The molar density of -205873.486040 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -725786033.3 - ""T"" - 424.0126074 - ""water"")"
101,3750.21,32.46067,-94.52658,150.69,0.03461,2.38,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   423.533 -  p=-7.12579e+08 -  with guess value    -202356 with error: The molar density of -202356.006006 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -712578668.7 - ""T"" - 423.5330447 - ""water"")"
102,3380.32,32.44221,-94.59217,150.67,0.038369999999999994,2.34,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   423.483 -  p=-7.21801e+08 -  with guess value    -204999 with error: The molar density of -204999.089750 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -721801372.4 - ""T"" - 423.4833623 - ""water"")"
103,3690.09,32.32665,-94.61129,150.64,0.0351,2.36,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   423.474 -  p=-7.14642e+08 -  with guess value    -202970 with error: The molar density of -202970.122545 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -714642336.1 - ""T"" - 423.474446 - ""water"")"
104,3358.92,32.38988,-94.59916,150.62,0.038579999999999996,2.34,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   423.437 -  p=-7.22469e+08 -  with guess value    -205211 with error: The molar density of -205210.960686 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -722468754.3 - ""T"" - 423.4372862 - ""water"")"
105,3647.6,32.1523,-95.1004,150.6,0.0354,2.05,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   423.775 -  p=-7.21455e+08 -  with guess value    -204760 with error: The molar density of -204759.884034 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -721455108.1 - ""T"" - 423.7746946 - ""water"")"
106,3658.2,32.1446,-95.1043,150.6,0.0353,2.05,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   423.784 -  p=-7.21206e+08 -  with guess value    -204685 with error: The molar density of -204684.758364 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -721206438.9 - ""T"" - 423.784114 - ""water"")"
107,3380.95,32.51575,-94.83413,150.11,0.03818,2.35,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   422.945 -  p=-7.2296e+08 -  with guess value    -205590 with error: The molar density of -205589.767770 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -722960398.8 - ""T"" - 422.9447074 - ""water"")"
108,3696.3,32.6803,-94.9829,150.1,0.035,2.07,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   423.419 -  p=-7.20261e+08 -  with guess value    -204593 with error: The molar density of -204592.674778 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -720261430 - ""T"" - 423.4193105 - ""water"")"
109,3753.7,32.1329,-95.0455,150.1,0.0343,2.05,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   423.402 -  p=-7.20043e+08 -  with guess value    -204539 with error: The molar density of -204539.107437 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -720042659.8 - ""T"" - 423.4015591 - ""water"")"
110,3672.6,32.1481,-95.1071,150.1,0.035,2.05,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=   423.191 -  p=-7.22252e+08 -  with guess value    -205269 with error: The molar density of -205269.092189 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -722252491.1 - ""T"" - 423.1906547 - ""water"")"
111,3660.4,32.15,-95.0982,150.0,0.0351,2.05,0.0,0.0,0.0,0.0,"solver_rho_Tp was unable to find a solution for T=    423.13 -  p=-7.22652e+08 -  with guess value    -205412 with error: The molar density of -205412.198872 mol/m3 is below the minimum of 0.000000 mol/m3 : PropsSI(""HMASS"" - ""P"" - -722651910.8 - ""T"" - 423.1296956 - ""water"")"
