database,api,permit,longitude,latitude,surface_interval_id,depth,uncor_bht,harrison_correction,bhtcorrected_temp,surface_temp,harrison_gradient,reference_data_set,state,k_source,k_section,resistance,k,q_calculated,quality,basement_depth,correction,bht_well,well_ave_hf,file_number,operation_name,drilling_start,drilling_complete,tsc,state_plane_meter_x_coordinate,state_plane_meter_y_coordinate,company_name,well_type,well_status,field_name,formation,elevation_measured,elevation_ft,elevation_m,county_name,surface_id,bottom_id,,,
SMU-Google BHT Heat Flow,4.21613E+11,,-96.1847,31.8231,TX-BHT-006243-c,3618.3,108.9,18.9,127.8,22,29.2,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.07,60,BHT-C,,Harrison,4,60,,,,,2,,,SOUTH MILL GAS UNIT 1,Oil or Gas Well,Unknown,,,,,,Freestone,,,,,
SMU-Google BHT Heat Flow,4.21613E+11,,-96.1847,31.8231,TX-BHT-006243-d,3960.4,117.2,19.1,136.3,22,28.9,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.07,60,BHT-C,,Harrison,4,60,,,,,2,,,SOUTH MILL GAS UNIT 1,Oil or Gas Well,Unknown,,,,,,Freestone,,,,,
SMU-Google BHT Heat Flow,4.21613E+13,,-96.1846,31.731,TX-BHT-006244-a,3754.6,116.7,19,135.7,22.1,30.3,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.07,63,BHT-C,,Harrison,1,63,,,,,5,,,ORAND 1,Oil or Gas Well,Unknown,,,,,,Freestone,,,,,
SMU-Google BHT Heat Flow,4248134598,,-96.1845,29.3138,TX-BHT-006245-a,2282.6,83.9,13,96.9,24.3,31.8,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,1.95,62,BHT-C,,Harrison,2,64,,,,,6,,,"Dynamic Production, Inc.",Oil or Gas Well,Unknown,Balthrop,,KB,127,38.72,Wharton,1100128,1100128,,,
SMU-Google BHT Heat Flow,4248134598,,-96.1845,29.3138,TX-BHT-006245-b,2679.9,98.3,15.6,113.9,24.3,33.4,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,1.95,65,BHT-C,,Harrison,2,64,,,,,6,,,"Dynamic Production, Inc.",Oil or Gas Well,Unknown,Balthrop,,KB,127,38.72,Wharton,1100128,1100128,,,
SMU-Google BHT Heat Flow,4.21613E+13,,-96.1844,31.8164,TX-BHT-006246-a,1381.7,58.9,4.3,63.2,22,29.8,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.07,62,BHT-C,,Harrison,2,62,,,,,5,,,STEWARDS MILL GAS UN 2,Oil or Gas Well,Unknown,,,,,,Freestone,,,,,
SMU-Google BHT Heat Flow,4.21613E+13,,-96.1844,31.8164,TX-BHT-006246-b,4017.4,122.2,19.1,141.3,22,29.7,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.07,61,BHT-C,,Harrison,2,62,,,,,5,,,STEWARDS MILL GAS UN 2,Oil or Gas Well,Unknown,,,,,,Freestone,,,,,
SMU-Google BHT Heat Flow,4216132749,,-96.1839,31.6256,TX-BHT-006247-a,3550,114.4,18.8,133.2,22.3,31.2,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.06,64,BHT-C,,Harrison,2,65,,,,,6.25,,,XTO Energy,Gas Well,Unknown,Mimms Creek,,KB,479,146.04,Freestone,1096597,1096597,,,
SMU-Google BHT Heat Flow,4216132749,,-96.1839,31.6256,TX-BHT-006247-b,3760.1,122.2,19,141.2,22.3,31.6,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.06,65,BHT-C,,Harrison,2,65,,,,,6.25,,,XTO Energy,Gas Well,Unknown,Mimms Creek,,KB,479,146.04,Freestone,1096597,1096597,,,
SMU-Google BHT Heat Flow,4216132606,,-96.1837,31.5577,TX-BHT-006248-a,4054.6,141.1,19.1,160.2,22.4,34,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.06,70,BHT-C,,Harrison,1,70,,,,,7,,,"Devon Energy Operating Co., LP",Gas Well,Unknown,Dew,,KB,411,125.3,Freestone,1091201,1091201,,,
SMU-Google BHT Heat Flow,4216132695,,-96.1836,31.6004,TX-BHT-006249-a,3801.5,131.1,19,150.1,22.3,33.6,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.06,69,BHT-C,,Harrison,1,69,,,,,9.5,,,Anadarko Petroleum Corp,Gas Well,Unknown,Mimms Creek,,KB,457.6,139.51,Freestone,1094817,1094817,,,
SMU-Google BHT Heat Flow,,,-96.1836,28.6669,TX-BHT-006250-a,1828.7,57.2,9.1,66.3,24.94,23.4,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",TX,Estimate: Blackwell Gulf Coast K Model,,,1.87,44,BHT-C,,Harrison,1,44,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,,,,,,
SMU-Google BHT Heat Flow,4216132747,,-96.1835,31.6218,TX-BHT-006251-a,3553,118.3,18.8,137.1,22.3,32.3,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.06,67,BHT-C,,Harrison,2,70,,,,,7,,,XTO Energy,Gas Well,Unknown,Mimms Creek,,KB,468,142.68,Freestone,1096498,1096498,,,
SMU-Google BHT Heat Flow,4216132747,,-96.1835,31.6218,TX-BHT-006251-b,3787.2,135,19,154,22.3,34.8,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.06,72,BHT-C,,Harrison,2,70,,,,,7,,,XTO Energy,Gas Well,Unknown,Mimms Creek,,KB,468,142.68,Freestone,1096498,1096498,,,
SMU-Google BHT Heat Flow,4.21613E+13,,-96.1827,31.8854,TX-BHT-006252-a,3262.2,121.1,18.1,139.2,21.9,36,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.07,75,BHT-C,,Harrison,1,75,,,,,8,,,ARCO FEE,Oil or Gas Well,Unknown,,,,,,Freestone,,,,,
SMU-Google BHT Heat Flow,4216132460,,-96.1823,31.6188,TX-BHT-006253-a,3788.1,122.8,19,141.8,22.3,31.5,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.06,65,BHT-C,,Harrison,2,64,,,,,8.75,,,XTO Energy,Gas Well,Unknown,Teague,,KB,480,146.34,Freestone,1086656,1086656,,,
SMU-Google BHT Heat Flow,4216132460,,-96.1823,31.6188,TX-BHT-006253-b,3558.2,112.2,18.8,131,22.3,30.5,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.06,63,BHT-C,,Harrison,2,64,,,,,8.75,,,XTO Energy,Gas Well,Unknown,Teague,,KB,480,146.34,Freestone,1086656,1086656,,,
SMU-Google BHT Heat Flow,4216132743,,-96.1813,31.6347,TX-BHT-006254-a,3473.2,121.1,18.7,139.8,22.3,33.8,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.06,70,BHT-C,,Harrison,2,71,,,,,8,,,Hunt Petroleum,Gas Well,Unknown,Dew,,KB,411.5,125.46,Freestone,1096463,1096463,,,
SMU-Google BHT Heat Flow,4216132743,,-96.1813,31.6347,TX-BHT-006254-b,3718.9,132.8,19,151.8,22.3,34.8,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.06,72,BHT-C,,Harrison,2,71,,,,,8,,,Hunt Petroleum,Gas Well,Unknown,Dew,,KB,411.5,125.46,Freestone,1096463,1096463,,,
SMU-Google BHT Heat Flow,4.21613E+11,,-96.1807,31.7385,TX-BHT-006255-a,3816.2,115.6,19.1,134.7,22.1,29.5,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.07,61,BHT-C,,Harrison,1,61,,,,,11.5,,,ORAND,Oil or Gas Well,Unknown,,,,,,Freestone,,,,,
SMU-Google BHT Heat Flow,4.21613E+13,,-96.18,31.5582,TX-BHT-006256-a,4030.2,138.3,19.1,157.4,22.4,33.5,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.06,69,BHT-C,,Harrison,2,68,,,,,10,,,"EVANS, A.O. JR GU",Oil or Gas Well,Unknown,,,,,,Freestone,,,,,
SMU-Google BHT Heat Flow,4.21613E+13,,-96.18,31.5582,TX-BHT-006256-b,3886.9,130,19.1,149.1,22.4,32.6,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.06,67,BHT-C,,Harrison,2,68,,,,,10,,,"EVANS, A.O. JR GU",Oil or Gas Well,Unknown,,,,,,Freestone,,,,,
SMU-Google BHT Heat Flow,4.21613E+11,,-96.1793,31.8272,TX-BHT-006257-a,1408.5,61.7,4.6,66.3,22,31.5,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.07,65,BHT-C,,Harrison,2,75,,,,,3,,,S. MILL GAS UNIT 1,Oil or Gas Well,Unknown,,,,,,Freestone,,,,,
SMU-Google BHT Heat Flow,4.21613E+11,,-96.1793,31.8272,TX-BHT-006257-b,3612.8,148.9,18.9,167.8,22,40.4,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.07,84,BHT-C,,Harrison,2,75,,,,,3,,,S. MILL GAS UNIT 1,Oil or Gas Well,Unknown,,,,,,Freestone,,,,,
SMU-Google BHT Heat Flow,,,-96.1788,29.7666,TX-BHT-006258-a,3306.7,124.4,18.3,142.7,24.4,35.8,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,1.97,71,BHT-C,,Harrison,1,71,,,,,,,,Mound Co. 1-3. K. Hillboldt ,Oil or Gas Well,Unknown,,,,,,Austin,,,,,
SMU-Google BHT Heat Flow,4.21613E+11,,-96.1784,31.6114,TX-BHT-006259-a,3750,121.7,19,140.7,22.3,31.6,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.06,65,BHT-C,,Harrison,1,65,,,,,,,,CLARKE,Oil or Gas Well,Unknown,,,,,,Freestone,,,,,
SMU-Google BHT Heat Flow,4.21613E+13,,-96.1783,31.698,TX-BHT-006260-a,3872,113.3,19.1,132.4,22.2,28.5,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.07,59,BHT-C,,Harrison,1,59,,,,,4,,,JACKSON,Oil or Gas Well,Unknown,,,,,,Freestone,,,,,
SMU-Google BHT Heat Flow,4216132769,,-96.1779,31.627,TX-BHT-006261-a,3781.1,132.2,19,151.2,22.3,34.1,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.06,70,BHT-C,,Harrison,2,70,,,,,8,,,Hunt Petroleum,Gas Well,Unknown,Teague,,KB,488.5,148.93,Freestone,1097492,1097492,,,
SMU-Google BHT Heat Flow,4216132769,,-96.1779,31.627,TX-BHT-006261-b,3525,121.1,18.7,139.8,22.3,33.3,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.06,69,BHT-C,,Harrison,2,70,,,,,8,,,Hunt Petroleum,Gas Well,Unknown,Teague,,KB,488.5,148.93,Freestone,1097492,1097492,,,
SMU-Google BHT Heat Flow,4.21613E+11,,-96.177,31.7654,TX-BHT-006262-a,1436.3,53.3,4.9,58.2,22.1,25.1,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.07,52,BHT-C,,Harrison,2,59,,,,,4.5,,,FREEMAN UNIT,Oil or Gas Well,Unknown,,,,,,Freestone,,,,,
SMU-Google BHT Heat Flow,4.21613E+11,,-96.177,31.7654,TX-BHT-006262-b,3731.7,120,19,139,22.1,31.3,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.07,65,BHT-C,,Harrison,2,59,,,,,4.5,,,FREEMAN UNIT,Oil or Gas Well,Unknown,,,,,,Freestone,,,,,
SMU-Google BHT Heat Flow,4.21613E+13,,-96.177,31.4529,TX-BHT-006263-a,4008.8,132.2,19.1,151.3,22.5,32.1,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.06,66,BHT-C,,Harrison,1,66,,,,,8,,,"MCMAHON, R.L.",Oil or Gas Well,Unknown,,,,,,Freestone,,,,,
SMU-Google BHT Heat Flow,4.21613E+11,,-96.1769,31.4464,TX-BHT-006264-a,4269.5,115.6,19.1,134.7,22.5,26.3,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.06,54,BHT-C,,Harrison,1,54,,,,,,,,"MCMAHON, R.L.",Oil or Gas Well,Unknown,,,,,,Freestone,,,,,
SMU-Google BHT Heat Flow,4.21613E+11,,-96.1768,31.7554,TX-BHT-006265-a,1463.4,50,5.2,55.2,22.1,22.6,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.07,47,BHT-C,,Harrison,2,56,,,,,3,,,L. JONES UNIT NO. 1,Oil or Gas Well,Unknown,,,,,,Freestone,,,,,
SMU-Google BHT Heat Flow,4.21613E+11,,-96.1768,31.7554,TX-BHT-006265-b,3695.7,118.9,19,137.9,22.1,31.3,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.07,65,BHT-C,,Harrison,2,56,,,,,3,,,L. JONES UNIT NO. 1,Oil or Gas Well,Unknown,,,,,,Freestone,,,,,
SMU-Google BHT Heat Flow,4.21613E+13,,-96.176,31.6823,TX-BHT-006266-a,1507.9,53.3,5.7,59,22.2,24.4,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.06,50,BHT-C,,Harrison,2,58,,,,,4.5,,,LEDBETTER GU 2,Oil or Gas Well,Unknown,,,,,,Freestone,,,,,
SMU-Google BHT Heat Flow,4.21613E+13,,-96.176,31.6823,TX-BHT-006266-b,3902.4,126.7,19.1,145.8,22.2,31.7,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.06,65,BHT-C,,Harrison,2,58,,,,,4.5,,,LEDBETTER GU 2,Oil or Gas Well,Unknown,,,,,,Freestone,,,,,
SMU-Google BHT Heat Flow,4.21613E+11,,-96.1748,31.7841,TX-BHT-006267-a,3712.5,124.4,19,143.4,22.1,32.7,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.07,68,BHT-C,,Harrison,1,68,,,,,7,,,UTLEY,Oil or Gas Well,Unknown,,,,,,Freestone,,,,,
SMU-Google BHT Heat Flow,4.21613E+11,,-96.1741,31.8187,TX-BHT-006268-a,3664.9,113.3,18.9,132.2,22,30.1,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.07,62,BHT-C,,Harrison,1,62,,,,,,,,STEWARDS MILL GU 4,Oil or Gas Well,Unknown,,,,,,Freestone,,,,,
SMU-Google BHT Heat Flow,4.21613E+11,,-96.1738,31.7318,TX-BHT-006269-a,1463.4,65.6,5.2,70.8,22.1,33.3,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.07,69,BHT-C,,Harrison,1,69,,,,,3,,,"JONES, L.V.",Oil or Gas Well,Unknown,,,,,,Freestone,,,,,
SMU-Google BHT Heat Flow,,,-96.1737,29.9674,TX-BHT-006270-a,3211.3,100.6,18,118.6,24.4,29.3,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,1.98,58,BHT-C,,Harrison,1,58,,,,,,,,"H. L. Hawkins . I-Mewis (section 8, no. 7) ",Oil or Gas Well,Unknown,,,,,,Austin,,,,,
SMU-Google BHT Heat Flow,,,-96.1729,31.5324,TX-BHT-006271-a,2727.7,96.7,15.9,112.6,22.4,33.7,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.07,70,BHT-C,,Harrison,3,68,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,,,,,,
SMU-Google BHT Heat Flow,,,-96.1729,31.5324,TX-BHT-006271-b,2425,90,14,104,22.4,34.4,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.07,71,BHT-C,,Harrison,3,68,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,,,,,,
SMU-Google BHT Heat Flow,,,-96.1729,31.5324,TX-BHT-006271-c,1480.5,60,5.4,65.4,22.4,30.3,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.07,63,BHT-C,,Harrison,3,68,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,,,,,,
SMU-Google BHT Heat Flow,4.21613E+11,,-96.1713,31.825,TX-BHT-006272-a,1405.5,48.9,4.5,53.4,22,22.3,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.07,46,BHT-C,,Harrison,2,55,,,,,2.5,,,WOOD,Oil or Gas Well,Unknown,,,,,,Freestone,,,,,
SMU-Google BHT Heat Flow,4.21613E+11,,-96.1713,31.825,TX-BHT-006272-b,3613.4,115.6,18.9,134.5,22,31.1,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.07,64,BHT-C,,Harrison,2,55,,,,,2.5,,,WOOD,Oil or Gas Well,Unknown,,,,,,Freestone,,,,,
SMU-Google BHT Heat Flow,4248134585,,-96.171,29.3081,TX-BHT-006273-a,1826.8,64.4,9,73.4,24.3,26.9,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,1.95,52,BHT-C,,Harrison,1,52,,,,,5,,,"Patterson Petroleum, LP",Oil Well,Unknown,Wildcat,,KB,119,36.28,Wharton,1098875,1098875,,,
SMU-Google BHT Heat Flow,,,-96.1704,33.0475,TX-BHT-006274-a,2412.2,72.2,13.9,86.1,20.43,27.8,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.19,61,BHT-C,,Harrison,1,61,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,,,,,,
SMU-Google BHT Heat Flow,4248134825,,-96.1703,29.3133,TX-BHT-006275-a,1522.9,56.7,5.9,62.6,24.3,25.1,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,1.95,49,BHT-C,,Harrison,1,49,,,,,6,,,"Inland Ocean, Inc.",Oil Well,Unknown,Wildcat,,KB,119,36.28,Wharton,1134796,1134796,,,
